,TOTSQFT_C,YEARMADERANGE,ROOFTYPE,TREESHAD,MONEYPY,KWH_C
2219,10,5,5,1,21,7.0
8825,10,5,5,1,22,3.0
10234,10,5,5,1,23,1.0
4204,10,5,5,1,23,2.0
5820,10,5,5,1,23,7.0
528,10,5,5,1,24,3.0
9716,10,5,5,1,24,5.0
8272,10,5,5,1,24,8.0
5512,10,5,6,0,7,2.0
4256,10,5,6,0,12,3.0
1934,10,5,6,0,12,9.0
1228,10,5,6,0,21,4.0
1050,10,5,6,0,22,3.0
9104,10,5,6,0,22,3.0
11415,10,5,6,0,24,0.0
3232,10,5,6,0,24,2.0
9455,10,5,6,1,10,3.0
8347,10,5,6,1,10,5.0
5477,10,5,6,1,12,5.0
12078,10,5,6,1,13,3.0
2751,10,5,6,1,17,4.0
7523,10,5,6,1,18,5.0
10176,10,5,6,1,19,4.0
10760,10,5,6,1,19,4.0
4330,10,5,6,1,24,8.0
6432,10,5,7,0,11,3.0
4317,10,6,1,0,7,5.0
11420,10,6,1,0,9,6.0
7119,10,6,1,0,11,4.0
12037,10,6,1,0,12,1.0
686,10,6,1,0,23,1.0
7968,10,6,1,0,23,2.0
6484,10,6,1,1,7,2.0
10150,10,6,1,1,17,8.0
471,10,6,1,1,23,4.0
11702,10,6,2,0,9,2.0
12036,10,6,2,0,16,3.0
10397,10,6,2,0,24,8.0
11737,10,6,2,0,24,9.0
5140,10,6,2,0,24,10.0
11841,10,6,3,1,6,2.0
357,10,6,3,1,23,9.0
4412,10,6,5,0,1,5.0
1497,10,6,5,0,6,3.0
1886,10,6,5,0,7,2.0
2499,10,6,5,0,7,3.0
5065,10,6,5,0,10,2.0
6424,10,6,5,0,11,9.0
2702,10,6,5,0,12,6.0
4052,10,6,5,0,13,6.0
11853,10,6,5,0,14,4.0
6890,10,6,5,0,14,9.0
11909,10,6,5,0,15,5.0
2521,10,6,5,0,15,6.0
4632,10,6,5,0,15,7.0
5893,10,6,5,0,16,3.0
8494,10,6,5,0,17,2.0
7377,10,6,5,0,17,5.0
11658,10,6,5,0,17,9.0
1635,10,6,5,0,18,7.0
10413,10,6,5,0,18,7.0
4780,10,6,5,0,20,3.0
5493,10,6,5,0,20,6.0
5791,10,6,5,0,21,5.0
6062,10,6,5,0,21,5.0
679,10,6,5,0,23,5.0
6158,10,6,5,0,24,5.0
7964,10,6,5,0,24,5.0
9332,10,6,5,0,24,5.0
10794,10,6,5,0,24,6.0
6899,10,6,5,0,24,8.0
10952,10,6,5,0,24,8.0
2878,10,6,5,1,4,1.0
5911,10,6,5,1,7,6.0
6539,10,6,5,1,8,4.0
78,10,6,5,1,10,2.0
10441,10,6,5,1,10,8.0
9188,10,6,5,1,12,4.0
8573,10,6,5,1,13,2.0
4698,10,6,5,1,13,9.0
2745,10,6,5,1,14,5.0
1833,10,6,5,1,16,5.0
7022,10,6,5,1,18,7.0
193,10,6,5,1,18,8.0
10160,10,6,5,1,19,6.0
4172,10,6,5,1,19,7.0
9095,10,6,5,1,20,10.0
11982,10,6,5,1,21,2.0
1668,10,6,5,1,21,11.0
4092,10,6,5,1,23,3.0
4874,10,6,5,1,23,3.0
2184,10,6,5,1,23,6.0
1363,10,6,5,1,24,4.0
6247,10,6,5,1,24,5.0
6699,10,6,5,1,24,5.0
10459,10,6,5,1,24,6.0
591,10,6,5,1,24,9.0
7344,10,6,6,0,8,3.0
9839,10,6,6,0,11,1.0
8505,10,6,6,0,21,3.0
9960,10,6,6,0,22,4.0
8852,10,6,6,0,23,4.0
179,10,6,6,0,24,4.0
3281,10,6,6,1,9,3.0
717,10,6,6,1,9,7.0
7454,10,6,6,1,11,3.0
8598,10,6,6,1,14,3.0
8298,10,6,6,1,22,4.0
6259,10,6,6,1,24,8.0
9424,10,6,7,0,3,2.0
1454,10,6,7,1,15,5.0
3451,10,6,8,1,24,8.0
9549,10,6,8,1,24,8.0
3154,10,7,1,0,14,3.0
9563,10,7,1,0,21,2.0
4174,10,7,1,0,24,9.0
6560,10,7,1,1,12,2.0
3688,10,7,2,0,7,4.0
1165,10,7,2,0,11,7.0
6294,10,7,2,0,22,2.0
11815,10,7,3,0,7,5.0
11168,10,7,3,0,13,8.0
11648,10,7,4,0,22,3.0
8124,10,7,5,0,1,7.0
5592,10,7,5,0,4,4.0
9806,10,7,5,0,8,3.0
2190,10,7,5,0,8,5.0
9607,10,7,5,0,11,5.0
3793,10,7,5,0,11,7.0
6973,10,7,5,0,12,2.0
8054,10,7,5,0,12,3.0
11581,10,7,5,0,12,3.0
11258,10,7,5,0,12,4.0
11706,10,7,5,0,13,3.0
9032,10,7,5,0,15,8.0
7330,10,7,5,0,16,2.0
8270,10,7,5,0,16,5.0
9708,10,7,5,0,17,6.0
10073,10,7,5,0,17,8.0
5970,10,7,5,0,18,7.0
7174,10,7,5,0,19,2.0
7164,10,7,5,0,20,3.0
6282,10,7,5,0,21,9.0
7585,10,7,5,0,22,7.0
9946,10,7,5,0,22,9.0
2272,10,7,5,0,23,4.0
5113,10,7,5,0,23,4.0
7893,10,7,5,0,23,5.0
6469,10,7,5,0,23,6.0
4238,10,7,5,0,24,2.0
8862,10,7,5,0,24,2.0
3474,10,7,5,1,9,13.0
6716,10,7,5,1,12,2.0
5920,10,7,5,1,13,3.0
6787,10,7,5,1,13,5.0
8147,10,7,5,1,20,3.0
3773,10,7,5,1,23,6.0
492,10,7,5,1,24,7.0
248,10,7,6,0,13,3.0
454,10,7,6,0,13,8.0
7384,10,7,6,0,23,4.0
4198,10,7,6,0,24,3.0
8292,10,7,7,0,8,1.0
11496,10,7,7,0,18,7.0
4142,10,7,7,0,18,8.0
10163,10,7,7,0,21,1.0
2318,10,8,1,0,22,4.0
6695,10,8,2,1,12,7.0
10814,10,8,5,0,1,7.0
10370,10,8,5,0,8,7.0
5014,10,8,5,0,9,5.0
643,10,8,5,0,10,5.0
9233,10,8,5,0,11,3.0
10084,10,8,5,0,12,3.0
7036,10,8,5,0,13,5.0
2943,10,8,5,0,14,5.0
10009,10,8,5,0,17,5.0
8950,10,8,5,0,17,12.0
3410,10,8,5,0,18,4.0
3778,10,8,5,0,18,4.0
5109,10,8,5,0,18,6.0
11339,10,8,5,0,21,3.0
8531,10,8,5,0,22,1.0
8291,10,8,5,0,22,4.0
4117,10,8,5,0,23,2.0
3879,10,8,5,0,23,3.0
10577,10,8,5,0,23,3.0
1614,10,8,5,0,23,9.0
4195,10,8,5,0,24,3.0
3061,10,8,5,0,24,7.0
9279,10,8,5,0,24,7.0
1150,10,8,5,1,16,7.0
1774,10,8,5,1,24,6.0
3599,10,8,6,0,11,0.0
7389,10,8,6,0,15,1.0
3209,10,8,6,0,17,3.0
8226,10,8,6,0,18,8.0
1587,10,8,6,0,18,9.0
4048,10,8,6,0,21,7.0
2247,10,8,6,1,19,6.0
10335,10,8,7,0,17,4.0
11490,10,8,7,0,20,3.0
266,10,8,8,0,7,1.0
9008,10,8,8,0,24,5.0
5593,11,1,1,1,24,2.0
6749,11,1,1,1,24,4.0
3319,11,1,1,1,24,7.0
5831,11,1,2,0,24,2.0
7587,11,1,2,1,10,5.0
2302,11,1,2,1,24,13.0
5705,11,1,3,0,10,2.0
1460,11,1,3,0,14,4.0
9602,11,1,3,1,5,4.0
4643,11,1,3,1,7,3.0
8231,11,1,4,0,13,4.0
1249,11,1,4,1,24,3.0
6714,11,1,5,0,3,4.0
10250,11,1,5,0,5,4.0
9107,11,1,5,0,7,2.0
3782,11,1,5,0,7,3.0
7040,11,1,5,0,7,5.0
7079,11,1,5,0,8,11.0
9170,11,1,5,0,10,1.0
11568,11,1,5,0,11,3.0
9541,11,1,5,0,11,4.0
3890,11,1,5,0,11,7.0
7315,11,1,5,0,12,0.0
5276,11,1,5,0,12,1.0
9830,11,1,5,0,12,2.0
4955,11,1,5,0,17,1.0
2268,11,1,5,0,17,2.0
10974,11,1,5,0,22,10.0
6547,11,1,5,1,1,4.0
6545,11,1,5,1,4,4.0
10635,11,1,5,1,6,5.0
1075,11,1,5,1,7,2.0
7362,11,1,5,1,7,3.0
9503,11,1,5,1,8,1.0
1456,11,1,5,1,8,3.0
1831,11,1,5,1,9,2.0
7876,11,1,5,1,9,2.0
842,11,1,5,1,9,3.0
9779,11,1,5,1,9,5.0
1078,11,1,5,1,9,6.0
7219,11,1,5,1,10,1.0
1528,11,1,5,1,10,4.0
7282,11,1,5,1,10,5.0
2588,11,1,5,1,10,9.0
11200,11,1,5,1,12,2.0
2067,11,1,5,1,14,2.0
2238,11,1,5,1,15,2.0
11334,11,1,5,1,17,1.0
2882,11,1,5,1,17,2.0
8098,11,1,5,1,18,1.0
8616,11,1,5,1,19,1.0
4690,11,1,5,1,19,9.0
7076,11,1,5,1,21,2.0
11662,11,1,5,1,23,1.0
5632,11,1,5,1,23,3.0
9224,11,1,5,1,23,4.0
9401,11,1,5,1,23,8.0
3416,11,1,5,1,24,0.0
1783,11,1,5,1,24,2.0
6166,11,1,5,1,24,4.0
7363,11,1,6,0,6,1.0
9891,11,1,6,0,9,1.0
8835,11,1,6,0,9,3.0
11105,11,1,6,0,10,2.0
10888,11,1,6,0,11,3.0
1435,11,1,6,0,13,2.0
4483,11,1,6,0,14,2.0
11642,11,1,6,0,14,2.0
4566,11,1,6,0,15,2.0
915,11,1,6,0,15,13.0
1369,11,1,6,0,16,2.0
1208,11,1,6,0,16,3.0
614,11,1,6,0,20,0.0
8971,11,1,6,0,23,1.0
1276,11,1,6,0,23,2.0
3805,11,1,6,0,23,2.0
8351,11,1,6,0,23,3.0
2213,11,1,6,0,24,1.0
11442,11,1,6,1,1,1.0
10528,11,1,6,1,7,3.0
6350,11,1,6,1,7,6.0
900,11,1,6,1,12,2.0
8387,11,1,6,1,12,4.0
9430,11,1,6,1,15,5.0
10447,11,1,6,1,16,2.0
3193,11,1,6,1,16,9.0
6187,11,1,6,1,22,6.0
6659,11,1,6,1,24,2.0
4128,11,1,6,1,24,4.0
7309,11,2,2,0,13,4.0
1840,11,2,2,0,16,9.0
2762,11,2,2,1,12,1.0
7997,11,2,2,1,24,3.0
11816,11,2,3,0,8,1.0
11193,11,2,3,1,17,5.0
11355,11,2,5,0,11,7.0
291,11,2,5,0,12,2.0
1384,11,2,5,0,12,2.0
4251,11,2,5,0,12,5.0
2766,11,2,5,0,12,8.0
8704,11,2,5,0,15,1.0
5258,11,2,5,0,16,2.0
4763,11,2,5,0,20,1.0
7641,11,2,5,0,22,4.0
12019,11,2,5,0,22,7.0
2909,11,2,5,0,24,2.0
6672,11,2,5,1,1,8.0
7705,11,2,5,1,3,3.0
11717,11,2,5,1,7,6.0
4560,11,2,5,1,9,4.0
2514,11,2,5,1,9,5.0
10766,11,2,5,1,10,10.0
4260,11,2,5,1,11,1.0
8719,11,2,5,1,11,3.0
7619,11,2,5,1,12,3.0
9991,11,2,5,1,13,2.0
11678,11,2,5,1,16,0.0
11739,11,2,5,1,16,1.0
321,11,2,5,1,16,2.0
5121,11,2,5,1,16,3.0
7719,11,2,5,1,16,3.0
3489,11,2,5,1,19,3.0
7701,11,2,5,1,20,2.0
1432,11,2,5,1,22,4.0
4799,11,2,5,1,23,2.0
569,11,2,5,1,23,3.0
490,11,2,5,1,23,4.0
5891,11,2,5,1,23,5.0
11964,11,2,5,1,24,2.0
8544,11,2,5,1,24,10.0
1655,11,2,6,0,9,2.0
10830,11,2,6,0,9,3.0
4147,11,2,6,0,10,2.0
11116,11,2,6,0,10,3.0
1370,11,2,6,0,15,3.0
8502,11,2,6,0,16,2.0
8327,11,2,6,0,16,3.0
2004,11,2,6,0,23,2.0
5762,11,2,6,0,24,6.0
11154,11,2,6,1,4,2.0
6001,11,2,6,1,6,1.0
7101,11,2,6,1,6,2.0
6261,11,2,6,1,7,2.0
9258,11,2,6,1,13,6.0
7888,11,2,6,1,16,3.0
9367,11,2,6,1,18,1.0
8196,11,2,6,1,19,4.0
700,11,2,6,1,22,3.0
3745,11,2,6,1,24,3.0
3651,11,2,6,1,24,5.0
9412,11,2,6,1,24,6.0
9500,11,2,7,1,22,3.0
3467,11,3,2,0,16,10.0
11179,11,3,3,1,6,4.0
7860,11,3,4,0,10,11.0
1695,11,3,5,0,11,10.0
10745,11,3,5,0,15,0.0
5630,11,3,5,0,15,3.0
7398,11,3,5,0,15,6.0
9160,11,3,5,0,17,4.0
4997,11,3,5,0,17,10.0
11957,11,3,5,0,18,10.0
8747,11,3,5,0,21,6.0
6822,11,3,5,1,1,13.0
4399,11,3,5,1,6,2.0
10348,11,3,5,1,7,3.0
5886,11,3,5,1,8,1.0
95,11,3,5,1,8,2.0
5555,11,3,5,1,8,2.0
10535,11,3,5,1,9,4.0
1776,11,3,5,1,9,6.0
11538,11,3,5,1,10,4.0
7594,11,3,5,1,11,9.0
6297,11,3,5,1,15,3.0
6884,11,3,5,1,15,7.0
4927,11,3,5,1,17,1.0
9952,11,3,5,1,20,11.0
3434,11,3,5,1,21,6.0
10910,11,3,5,1,21,6.0
2999,11,3,5,1,23,2.0
9058,11,3,5,1,23,4.0
2325,11,3,5,1,24,2.0
5432,11,3,5,1,24,3.0
3024,11,3,5,1,24,4.0
11194,11,3,5,1,24,4.0
9389,11,3,6,0,5,2.0
3868,11,3,6,0,6,1.0
2644,11,3,6,0,7,2.0
586,11,3,6,0,17,4.0
6635,11,3,6,0,20,1.0
2562,11,3,6,0,21,5.0
1797,11,3,6,0,24,8.0
2654,11,3,6,1,5,4.0
2509,11,3,6,1,8,2.0
8064,11,3,6,1,13,2.0
8523,11,3,6,1,13,3.0
1910,11,3,6,1,14,2.0
2411,11,3,6,1,15,3.0
9909,11,3,6,1,22,9.0
9530,11,3,6,1,23,0.0
2763,11,4,1,0,24,1.0
6993,11,4,1,1,11,4.0
5590,11,4,1,1,24,8.0
9372,11,4,2,1,19,3.0
8428,11,4,3,0,23,13.0
288,11,4,3,1,17,6.0
10294,11,4,3,1,18,3.0
10547,11,4,4,0,19,4.0
10688,11,4,5,0,8,4.0
3327,11,4,5,0,10,2.0
10265,11,4,5,0,14,5.0
10090,11,4,5,0,15,3.0
817,11,4,5,0,15,7.0
5397,11,4,5,0,16,6.0
4642,11,4,5,0,17,7.0
8905,11,4,5,0,17,7.0
1362,11,4,5,0,17,14.0
6254,11,4,5,0,22,5.0
2115,11,4,5,0,23,8.0
10497,11,4,5,0,24,4.0
958,11,4,5,0,24,5.0
8027,11,4,5,0,24,6.0
1551,11,4,5,0,24,7.0
5532,11,4,5,1,4,4.0
1468,11,4,5,1,7,1.0
1561,11,4,5,1,7,3.0
3754,11,4,5,1,7,4.0
8414,11,4,5,1,8,2.0
5030,11,4,5,1,9,10.0
7883,11,4,5,1,10,1.0
3137,11,4,5,1,10,2.0
11230,11,4,5,1,11,4.0
6270,11,4,5,1,12,2.0
9597,11,4,5,1,13,3.0
2664,11,4,5,1,14,5.0
7323,11,4,5,1,15,2.0
8818,11,4,5,1,15,8.0
4956,11,4,5,1,16,2.0
648,11,4,5,1,16,3.0
1399,11,4,5,1,16,4.0
4504,11,4,5,1,17,3.0
2010,11,4,5,1,17,5.0
3254,11,4,5,1,18,1.0
7553,11,4,5,1,18,1.0
10014,11,4,5,1,18,6.0
11880,11,4,5,1,18,8.0
5450,11,4,5,1,19,1.0
6702,11,4,5,1,19,7.0
6780,11,4,5,1,20,4.0
1792,11,4,5,1,22,4.0
10702,11,4,5,1,23,2.0
4783,11,4,5,1,23,5.0
8757,11,4,5,1,24,4.0
3114,11,4,5,1,24,6.0
11890,11,4,5,1,24,9.0
680,11,4,5,1,24,10.0
5733,11,4,6,0,11,6.0
11396,11,4,6,0,12,5.0
6375,11,4,6,0,24,3.0
10631,11,4,6,1,9,1.0
303,11,4,6,1,9,2.0
502,11,4,6,1,11,1.0
10632,11,4,6,1,11,2.0
4167,11,4,6,1,13,4.0
8336,11,4,6,1,16,3.0
7206,11,4,6,1,18,3.0
10977,11,4,6,1,18,5.0
11144,11,4,6,1,19,6.0
6352,11,4,6,1,22,3.0
5535,11,4,6,1,24,5.0
7156,11,4,6,1,24,5.0
7556,11,4,6,1,24,5.0
2322,11,4,7,0,23,2.0
11166,11,4,7,1,19,4.0
3112,11,5,1,1,20,3.0
7920,11,5,2,1,5,7.0
11388,11,5,2,1,19,6.0
1006,11,5,2,1,23,8.0
4872,11,5,3,0,24,3.0
3705,11,5,3,1,16,10.0
5004,11,5,4,1,12,6.0
7645,11,5,5,0,9,9.0
10838,11,5,5,0,10,6.0
7485,11,5,5,0,16,10.0
188,11,5,5,0,18,11.0
6174,11,5,5,0,20,7.0
292,11,5,5,0,23,2.0
2061,11,5,5,0,23,3.0
7889,11,5,5,0,23,3.0
966,11,5,5,0,24,4.0
6619,11,5,5,0,24,4.0
6856,11,5,5,0,24,5.0
5884,11,5,5,1,5,7.0
8232,11,5,5,1,7,5.0
5316,11,5,5,1,8,2.0
11495,11,5,5,1,11,2.0
1506,11,5,5,1,12,5.0
7900,11,5,5,1,12,5.0
333,11,5,5,1,12,6.0
8198,11,5,5,1,19,2.0
1310,11,5,5,1,19,4.0
6656,11,5,5,1,19,14.0
10869,11,5,5,1,20,9.0
7614,11,5,5,1,21,3.0
3833,11,5,5,1,21,6.0
3875,11,5,5,1,21,9.0
6150,11,5,5,1,22,3.0
7430,11,5,5,1,22,6.0
1983,11,5,5,1,23,1.0
2079,11,5,5,1,23,1.0
7955,11,5,5,1,23,4.0
11810,11,5,5,1,23,4.0
4501,11,5,5,1,24,2.0
620,11,5,5,1,24,3.0
4134,11,5,5,1,24,3.0
10113,11,5,5,1,24,5.0
6758,11,5,5,1,24,7.0
6696,11,5,5,1,24,8.0
11944,11,5,5,1,24,8.0
8134,11,5,6,0,7,4.0
7591,11,5,6,0,8,4.0
4863,11,5,6,0,10,4.0
9954,11,5,6,0,10,7.0
2724,11,5,6,0,12,3.0
3214,11,5,6,0,17,3.0
8753,11,5,6,0,18,4.0
3304,11,5,6,0,19,10.0
8867,11,5,6,0,23,2.0
5848,11,5,6,0,23,4.0
7334,11,5,6,0,24,5.0
9047,11,5,6,1,5,10.0
6211,11,5,6,1,9,3.0
4365,11,5,6,1,12,3.0
11655,11,5,6,1,12,5.0
8532,11,5,6,1,16,10.0
9285,11,5,6,1,23,2.0
7799,11,5,6,1,23,7.0
10338,11,5,7,1,21,3.0
1372,11,5,7,1,21,6.0
11998,11,5,8,1,7,3.0
26,11,6,-2,0,16,4.0
11253,11,6,1,0,20,2.0
9555,11,6,1,0,23,7.0
5706,11,6,1,0,24,6.0
8486,11,6,1,1,12,3.0
3438,11,6,1,1,23,8.0
10436,11,6,2,0,12,2.0
113,11,6,2,1,6,2.0
3249,11,6,3,0,24,8.0
10561,11,6,3,1,3,8.0
2695,11,6,3,1,15,7.0
10007,11,6,3,1,20,11.0
731,11,6,3,1,24,7.0
11343,11,6,5,0,5,9.0
3259,11,6,5,0,9,2.0
6401,11,6,5,0,9,10.0
9501,11,6,5,0,10,4.0
2284,11,6,5,0,10,5.0
2493,11,6,5,0,12,10.0
9536,11,6,5,0,13,3.0
7195,11,6,5,0,14,8.0
2594,11,6,5,0,16,7.0
10695,11,6,5,0,16,8.0
10565,11,6,5,0,16,10.0
5085,11,6,5,0,17,2.0
10499,11,6,5,0,17,4.0
552,11,6,5,0,18,3.0
11337,11,6,5,0,18,8.0
6346,11,6,5,0,19,3.0
6850,11,6,5,0,19,8.0
11978,11,6,5,0,20,3.0
11072,11,6,5,0,20,6.0
3894,11,6,5,0,20,7.0
1092,11,6,5,0,21,3.0
5974,11,6,5,0,21,4.0
10135,11,6,5,0,21,5.0
9385,11,6,5,0,22,9.0
6609,11,6,5,0,23,3.0
2571,11,6,5,0,23,6.0
11963,11,6,5,0,24,2.0
8717,11,6,5,0,24,3.0
4345,11,6,5,0,24,5.0
9240,11,6,5,0,24,5.0
5807,11,6,5,0,24,8.0
9652,11,6,5,0,24,8.0
11234,11,6,5,1,7,6.0
10795,11,6,5,1,10,5.0
5869,11,6,5,1,11,3.0
4610,11,6,5,1,12,8.0
899,11,6,5,1,12,9.0
3100,11,6,5,1,13,2.0
6771,11,6,5,1,13,2.0
2479,11,6,5,1,15,6.0
2733,11,6,5,1,16,1.0
2041,11,6,5,1,17,3.0
10901,11,6,5,1,17,7.0
7444,11,6,5,1,21,10.0
11163,11,6,5,1,22,3.0
7871,11,6,5,1,22,9.0
6971,11,6,5,1,24,6.0
4705,11,6,5,1,24,8.0
10968,11,6,6,0,11,7.0
3303,11,6,6,0,13,4.0
5041,11,6,6,0,14,2.0
7745,11,6,6,0,16,2.0
8823,11,6,6,0,20,4.0
9124,11,6,6,1,8,6.0
9968,11,6,6,1,13,4.0
559,11,6,6,1,14,1.0
6286,11,6,6,1,15,8.0
3052,11,6,6,1,16,4.0
1187,11,6,6,1,18,4.0
9479,11,6,6,1,20,6.0
2851,11,6,6,1,23,4.0
11486,11,6,7,0,20,2.0
10811,11,6,7,0,24,2.0
3351,11,6,7,1,13,3.0
9219,11,6,7,1,16,10.0
1151,11,6,7,1,24,4.0
1238,11,7,1,0,5,4.0
10427,11,7,1,0,22,9.0
6499,11,7,1,0,23,3.0
2843,11,7,1,0,24,10.0
7531,11,7,1,1,23,2.0
7425,11,7,3,0,2,2.0
7637,11,7,3,0,21,11.0
1876,11,7,5,0,6,5.0
8069,11,7,5,0,10,3.0
699,11,7,5,0,12,3.0
2801,11,7,5,0,13,7.0
2226,11,7,5,0,15,2.0
5872,11,7,5,0,16,4.0
5623,11,7,5,0,16,9.0
8399,11,7,5,0,17,4.0
10992,11,7,5,0,17,8.0
11299,11,7,5,0,21,3.0
3872,11,7,5,0,21,4.0
11646,11,7,5,0,22,3.0
3726,11,7,5,0,22,6.0
4314,11,7,5,0,23,2.0
7819,11,7,5,0,23,5.0
4964,11,7,5,0,23,9.0
1079,11,7,5,0,23,10.0
2480,11,7,5,0,24,3.0
10230,11,7,5,0,24,11.0
6128,11,7,5,1,5,13.0
8271,11,7,5,1,7,1.0
9048,11,7,5,1,7,4.0
56,11,7,5,1,15,5.0
7880,11,7,5,1,18,4.0
4255,11,7,5,1,21,10.0
9446,11,7,5,1,23,3.0
4228,11,7,5,1,24,7.0
3336,11,7,6,0,15,2.0
9217,11,7,6,0,17,3.0
144,11,7,6,0,19,5.0
6644,11,7,6,0,21,4.0
11457,11,7,6,0,22,3.0
1631,11,7,6,0,24,2.0
2737,11,7,6,0,24,5.0
8161,11,7,6,1,10,8.0
10518,11,7,6,1,23,4.0
7217,11,7,7,0,10,1.0
1911,11,7,7,0,13,7.0
7269,11,7,7,0,24,12.0
810,11,7,7,1,14,3.0
4539,11,7,7,1,15,4.0
11558,11,8,1,0,20,9.0
5226,11,8,1,0,24,2.0
4442,11,8,1,1,7,10.0
5524,11,8,1,1,24,12.0
2744,11,8,2,0,6,6.0
5170,11,8,2,0,12,8.0
3176,11,8,3,0,23,6.0
10542,11,8,3,1,14,1.0
2054,11,8,5,0,1,6.0
8468,11,8,5,0,6,4.0
7360,11,8,5,0,7,4.0
7054,11,8,5,0,9,3.0
2068,11,8,5,0,10,1.0
6014,11,8,5,0,11,7.0
11637,11,8,5,0,12,4.0
6127,11,8,5,0,12,11.0
969,11,8,5,0,13,2.0
11247,11,8,5,0,15,5.0
3515,11,8,5,0,19,3.0
7141,11,8,5,0,19,5.0
9254,11,8,5,0,20,9.0
8596,11,8,5,0,22,4.0
9905,11,8,5,0,24,3.0
5735,11,8,5,0,24,4.0
8629,11,8,5,0,24,5.0
1787,11,8,5,0,24,6.0
8182,11,8,5,0,24,6.0
3273,11,8,5,0,24,7.0
10086,11,8,5,1,11,5.0
5944,11,8,5,1,22,5.0
5847,11,8,5,1,23,8.0
5159,11,8,5,1,24,10.0
3759,11,8,6,0,11,1.0
3816,11,8,6,0,13,7.0
10013,11,8,6,0,16,2.0
1446,11,8,6,0,19,6.0
2836,11,8,6,1,14,3.0
1472,11,8,6,1,16,1.0
3387,12,1,-2,0,13,3.0
5476,12,1,2,1,5,1.0
9376,12,1,2,1,12,3.0
11216,12,1,3,0,12,6.0
2382,12,1,3,0,14,5.0
10249,12,1,3,0,20,4.0
3067,12,1,3,0,24,7.0
10051,12,1,3,1,13,6.0
1431,12,1,3,1,17,3.0
11242,12,1,5,0,1,2.0
6666,12,1,5,0,5,2.0
6684,12,1,5,0,6,1.0
9804,12,1,5,0,8,4.0
10604,12,1,5,0,9,2.0
8500,12,1,5,0,9,10.0
2547,12,1,5,0,10,2.0
9920,12,1,5,0,10,3.0
9260,12,1,5,0,11,10.0
8301,12,1,5,0,12,1.0
4302,12,1,5,0,17,4.0
4704,12,1,5,0,22,1.0
6578,12,1,5,0,23,1.0
4579,12,1,5,0,23,3.0
6943,12,1,5,0,23,6.0
11718,12,1,5,0,23,8.0
12040,12,1,5,0,24,3.0
10878,12,1,5,0,24,4.0
7796,12,1,5,1,1,6.0
4588,12,1,5,1,1,7.0
5516,12,1,5,1,5,2.0
10299,12,1,5,1,6,4.0
7923,12,1,5,1,7,6.0
3499,12,1,5,1,8,1.0
3706,12,1,5,1,8,3.0
4427,12,1,5,1,8,3.0
8403,12,1,5,1,8,3.0
414,12,1,5,1,10,1.0
7051,12,1,5,1,11,0.0
11345,12,1,5,1,11,5.0
2453,12,1,5,1,12,3.0
6990,12,1,5,1,12,3.0
2714,12,1,5,1,12,7.0
8011,12,1,5,1,13,2.0
89,12,1,5,1,13,3.0
9535,12,1,5,1,15,4.0
4847,12,1,5,1,15,6.0
9220,12,1,5,1,15,6.0
638,12,1,5,1,17,2.0
1832,12,1,5,1,17,2.0
5547,12,1,5,1,18,2.0
11545,12,1,5,1,19,1.0
9408,12,1,5,1,23,2.0
294,12,1,5,1,23,4.0
4830,12,1,5,1,24,2.0
5348,12,1,5,1,24,7.0
6292,12,1,5,1,24,11.0
3885,12,1,6,0,5,2.0
6796,12,1,6,0,11,3.0
8993,12,1,6,0,12,1.0
11669,12,1,6,0,13,2.0
2273,12,1,6,0,23,2.0
2736,12,1,6,0,23,4.0
571,12,1,6,0,24,2.0
7422,12,1,6,0,24,8.0
6078,12,1,6,1,6,5.0
8208,12,1,6,1,7,1.0
709,12,1,6,1,12,3.0
1649,12,1,6,1,12,3.0
2432,12,1,6,1,12,4.0
3408,12,1,6,1,13,5.0
4495,12,1,6,1,14,2.0
6182,12,1,6,1,15,1.0
529,12,1,6,1,16,2.0
8550,12,1,6,1,17,2.0
11034,12,1,6,1,18,2.0
5049,12,1,6,1,20,1.0
4750,12,1,6,1,23,4.0
11259,12,1,6,1,24,4.0
237,12,1,6,1,24,5.0
11624,12,1,6,1,24,7.0
3191,12,1,6,1,24,8.0
2374,12,1,6,1,24,9.0
3458,12,1,7,0,24,5.0
4192,12,2,2,0,11,3.0
3717,12,2,3,1,24,3.0
3233,12,2,5,0,6,2.0
10911,12,2,5,0,9,2.0
661,12,2,5,0,14,4.0
8802,12,2,5,0,16,1.0
1708,12,2,5,0,21,4.0
6885,12,2,5,0,23,4.0
8065,12,2,5,0,23,5.0
3059,12,2,5,1,1,11.0
11314,12,2,5,1,4,8.0
4053,12,2,5,1,16,3.0
11908,12,2,5,1,16,10.0
10473,12,2,5,1,17,3.0
7627,12,2,5,1,18,6.0
11312,12,2,5,1,19,5.0
7192,12,2,5,1,21,5.0
20,12,2,5,1,22,4.0
1560,12,2,5,1,23,3.0
11046,12,2,5,1,23,4.0
1492,12,2,5,1,24,3.0
4297,12,2,5,1,24,3.0
5443,12,2,5,1,24,5.0
9109,12,2,5,1,24,7.0
8829,12,2,5,1,24,9.0
7823,12,2,6,0,8,6.0
10608,12,2,6,0,14,3.0
4926,12,2,6,0,23,2.0
3174,12,2,6,1,10,1.0
1094,12,2,6,1,10,12.0
7599,12,2,6,1,11,2.0
