,TOTSQFT_C,YEARMADERANGE,ROOFTYPE,TREESHAD,MONEYPY,KWH_C
3794,2,4,3,1,8,0.0
11858,2,4,3,1,10,1.0
6648,2,4,3,1,11,2.0
5163,2,4,3,1,12,1.0
9618,2,4,3,1,12,3.0
8618,2,4,3,1,12,4.0
1147,2,4,3,1,13,3.0
1857,2,4,3,1,13,3.0
506,2,4,3,1,19,1.0
2008,2,4,4,1,19,0.0
11261,2,4,5,0,4,1.0
11374,2,4,5,0,4,3.0
4702,2,4,5,0,5,0.0
7699,2,4,5,0,5,2.0
563,2,4,5,0,6,0.0
4641,2,4,5,0,6,1.0
3918,2,4,5,0,6,2.0
7373,2,4,5,0,6,2.0
8626,2,4,5,0,7,1.0
2564,2,4,5,0,8,0.0
8796,2,4,5,0,8,0.0
94,2,4,5,0,8,2.0
4033,2,4,5,0,9,0.0
879,2,4,5,0,9,1.0
2959,2,4,5,0,9,1.0
4670,2,4,5,0,9,1.0
11919,2,4,5,0,9,1.0
2656,2,4,5,0,9,2.0
3150,2,4,5,0,9,3.0
1338,2,4,5,0,10,1.0
4739,2,4,5,0,10,1.0
7459,2,4,5,0,10,1.0
949,2,4,5,0,10,2.0
7346,2,4,5,0,10,2.0
9825,2,4,5,0,10,3.0
5849,2,4,5,0,11,1.0
6722,2,4,5,0,11,1.0
8180,2,4,5,0,12,0.0
9871,2,4,5,0,12,1.0
10047,2,4,5,0,12,1.0
11726,2,4,5,0,12,1.0
5818,2,4,5,0,12,2.0
10446,2,4,5,0,12,2.0
4476,2,4,5,0,12,4.0
9722,2,4,5,0,12,6.0
10472,2,4,5,0,13,1.0
1236,2,4,5,0,14,4.0
5985,2,4,5,0,15,1.0
7129,2,4,5,0,15,2.0
1573,2,4,5,0,16,1.0
5264,2,4,5,0,16,1.0
6178,2,4,5,0,16,1.0
8767,2,4,5,0,17,0.0
2640,2,4,5,0,18,1.0
228,2,4,5,0,18,2.0
8585,2,4,5,0,18,2.0
3364,2,4,5,0,18,3.0
4343,2,4,5,0,19,1.0
5795,2,4,5,0,20,0.0
594,2,4,5,0,23,1.0
11310,2,4,5,0,23,1.0
4051,2,4,5,0,23,2.0
7981,2,4,5,0,23,2.0
1535,2,4,5,0,24,1.0
4047,2,4,5,0,24,1.0
7081,2,4,5,0,24,1.0
7526,2,4,5,0,24,1.0
6697,2,4,5,0,24,2.0
10519,2,4,5,0,24,2.0
9625,2,4,5,0,24,3.0
7358,2,4,5,1,1,1.0
7561,2,4,5,1,1,1.0
1549,2,4,5,1,2,2.0
7175,2,4,5,1,4,2.0
11802,2,4,5,1,5,0.0
379,2,4,5,1,5,3.0
8733,2,4,5,1,5,3.0
2373,2,4,5,1,6,1.0
6103,2,4,5,1,6,1.0
7279,2,4,5,1,6,3.0
955,2,4,5,1,7,0.0
229,2,4,5,1,7,1.0
2316,2,4,5,1,7,1.0
10566,2,4,5,1,7,1.0
6617,2,4,5,1,7,2.0
11340,2,4,5,1,8,0.0
1986,2,4,5,1,8,1.0
2423,2,4,5,1,8,1.0
11006,2,4,5,1,8,1.0
7852,2,4,5,1,8,2.0
10831,2,4,5,1,8,2.0
11583,2,4,5,1,8,2.0
3342,2,4,5,1,9,0.0
4180,2,4,5,1,9,1.0
11629,2,4,5,1,9,1.0
5117,2,4,5,1,10,0.0
7881,2,4,5,1,10,0.0
3533,2,4,5,1,10,1.0
7391,2,4,5,1,10,1.0
8356,2,4,5,1,10,1.0
8430,2,4,5,1,10,1.0
8581,2,4,5,1,10,1.0
1308,2,4,5,1,10,2.0
6519,2,4,5,1,10,3.0
32,2,4,5,1,10,5.0
458,2,4,5,1,11,1.0
10662,2,4,5,1,11,2.0
6071,2,4,5,1,11,3.0
11447,2,4,5,1,11,3.0
1594,2,4,5,1,11,4.0
11217,2,4,5,1,12,1.0
11555,2,4,5,1,12,1.0
153,2,4,5,1,12,2.0
8620,2,4,5,1,12,2.0
7755,2,4,5,1,12,3.0
10142,2,4,5,1,12,3.0
11621,2,4,5,1,12,3.0
10912,2,4,5,1,13,0.0
6013,2,4,5,1,13,1.0
7261,2,4,5,1,13,1.0
3300,2,4,5,1,13,3.0
7092,2,4,5,1,14,0.0
317,2,4,5,1,14,1.0
10351,2,4,5,1,14,1.0
11062,2,4,5,1,14,2.0
10803,2,4,5,1,14,3.0
6004,2,4,5,1,15,0.0
4001,2,4,5,1,15,1.0
6162,2,4,5,1,15,1.0
7082,2,4,5,1,15,1.0
8574,2,4,5,1,15,1.0
9148,2,4,5,1,15,2.0
7735,2,4,5,1,15,6.0
4674,2,4,5,1,16,0.0
5663,2,4,5,1,16,1.0
10170,2,4,5,1,16,1.0
51,2,4,5,1,16,2.0
5973,2,4,5,1,16,2.0
747,2,4,5,1,16,3.0
9481,2,4,5,1,17,0.0
8940,2,4,5,1,17,3.0
10152,2,4,5,1,17,3.0
7760,2,4,5,1,18,1.0
5083,2,4,5,1,19,0.0
443,2,4,5,1,19,1.0
1853,2,4,5,1,19,1.0
7434,2,4,5,1,19,1.0
1374,2,4,5,1,20,1.0
758,2,4,5,1,20,2.0
5864,2,4,5,1,20,2.0
9286,2,4,5,1,20,8.0
2910,2,4,5,1,21,1.0
2203,2,4,5,1,21,2.0
10768,2,4,5,1,22,1.0
11123,2,4,5,1,22,1.0
30,2,4,5,1,23,1.0
777,2,4,5,1,23,1.0
2877,2,4,5,1,23,1.0
7117,2,4,5,1,23,1.0
11092,2,4,5,1,23,1.0
874,2,4,5,1,23,4.0
2038,2,4,5,1,24,0.0
2626,2,4,5,1,24,1.0
7159,2,4,5,1,24,1.0
7479,2,4,5,1,24,1.0
7908,2,4,5,1,24,1.0
9207,2,4,5,1,24,1.0
10495,2,4,5,1,24,1.0
2388,2,4,5,1,24,2.0
3840,2,4,5,1,24,2.0
11639,2,4,5,1,24,2.0
8158,2,4,6,0,3,0.0
3128,2,4,6,0,4,2.0
7160,2,4,6,0,8,0.0
10999,2,4,6,0,8,1.0
11762,2,4,6,0,9,3.0
6654,2,4,6,0,10,2.0
4806,2,4,6,0,12,0.0
10016,2,4,6,0,12,1.0
2508,2,4,6,0,12,2.0
1499,2,4,6,0,13,1.0
11845,2,4,6,0,13,3.0
9056,2,4,6,0,15,0.0
8997,2,4,6,0,15,2.0
9669,2,4,6,0,16,1.0
7597,2,4,6,0,17,1.0
9973,2,4,6,0,18,1.0
8061,2,4,6,0,20,0.0
2240,2,4,6,0,20,1.0
3464,2,4,6,0,21,1.0
3822,2,4,6,0,24,0.0
7840,2,4,6,1,5,3.0
5579,2,4,6,1,6,2.0
11842,2,4,6,1,6,3.0
1485,2,4,6,1,7,1.0
6583,2,4,6,1,7,1.0
10872,2,4,6,1,7,3.0
2958,2,4,6,1,8,1.0
6245,2,4,6,1,8,1.0
290,2,4,6,1,9,0.0
9491,2,4,6,1,9,0.0
1199,2,4,6,1,10,0.0
5293,2,4,6,1,10,1.0
8633,2,4,6,1,11,0.0
9321,2,4,6,1,11,0.0
8035,2,4,6,1,11,1.0
7199,2,4,6,1,12,2.0
10123,2,4,6,1,12,2.0
6483,2,4,6,1,12,3.0
4240,2,4,6,1,13,0.0
4951,2,4,6,1,14,1.0
11020,2,4,6,1,16,0.0
9869,2,4,6,1,16,2.0
12075,2,4,6,1,18,4.0
9719,2,4,6,1,19,1.0
10344,2,4,6,1,19,2.0
9433,2,4,6,1,20,2.0
3857,2,4,6,1,21,0.0
10028,2,4,6,1,22,1.0
393,2,4,6,1,23,2.0
2558,2,4,6,1,23,2.0
2294,2,4,6,1,24,1.0
57,2,4,6,1,24,2.0
10504,2,4,6,1,24,2.0
11311,2,4,6,1,24,2.0
9801,2,4,7,0,10,0.0
5981,2,4,7,0,10,1.0
2412,2,4,7,0,11,0.0
216,2,4,7,1,8,2.0
3996,2,4,7,1,9,0.0
6114,2,4,7,1,14,0.0
8528,2,4,8,0,10,2.0
1060,2,5,-2,0,1,0.0
2394,2,5,-2,0,18,2.0
2575,2,5,-2,0,19,0.0
5161,2,5,-2,1,12,0.0
4791,2,5,1,0,8,0.0
8699,2,5,1,0,8,0.0
3561,2,5,1,0,9,0.0
6384,2,5,1,0,9,1.0
7894,2,5,1,0,12,1.0
8607,2,5,1,0,13,1.0
11835,2,5,1,0,14,1.0
3637,2,5,1,0,22,1.0
8288,2,5,1,1,5,1.0
9339,2,5,1,1,7,0.0
6318,2,5,1,1,7,1.0
10287,2,5,1,1,16,0.0
730,2,5,1,1,17,0.0
10567,2,5,1,1,24,0.0
8879,2,5,1,1,24,3.0
1722,2,5,2,0,5,0.0
10280,2,5,2,0,8,1.0
8748,2,5,2,0,8,2.0
135,2,5,2,0,9,3.0
9715,2,5,2,0,10,0.0
6462,2,5,2,0,11,0.0
5531,2,5,2,0,11,1.0
2358,2,5,2,0,12,2.0
8572,2,5,2,0,17,2.0
2688,2,5,2,0,18,2.0
806,2,5,2,0,24,1.0
10986,2,5,2,1,6,1.0
10539,2,5,2,1,7,2.0
10972,2,5,2,1,7,5.0
5459,2,5,2,1,10,1.0
11666,2,5,2,1,12,1.0
4327,2,5,2,1,13,3.0
1501,2,5,2,1,14,2.0
4113,2,5,2,1,18,1.0
3659,2,5,2,1,19,3.0
9888,2,5,2,1,20,0.0
1354,2,5,2,1,21,1.0
103,2,5,2,1,23,0.0
8668,2,5,2,1,23,3.0
8242,2,5,2,1,24,3.0
10259,2,5,2,1,24,3.0
10853,2,5,3,0,5,1.0
4818,2,5,3,0,8,3.0
10082,2,5,3,0,13,0.0
7870,2,5,3,0,18,1.0
4268,2,5,3,0,20,2.0
2000,2,5,3,0,24,8.0
9377,2,5,3,1,5,1.0
916,2,5,3,1,7,0.0
5224,2,5,3,1,8,2.0
2473,2,5,3,1,8,3.0
4277,2,5,3,1,11,3.0
7435,2,5,3,1,11,3.0
1080,2,5,3,1,12,3.0
7559,2,5,3,1,24,6.0
11972,2,5,4,0,10,1.0
7869,2,5,4,0,23,3.0
9706,2,5,4,0,24,1.0
3040,2,5,4,1,5,1.0
1159,2,5,4,1,12,4.0
4824,2,5,5,0,2,0.0
3509,2,5,5,0,5,1.0
9789,2,5,5,0,5,2.0
2159,2,5,5,0,6,0.0
8276,2,5,5,0,6,0.0
8459,2,5,5,0,6,0.0
11524,2,5,5,0,6,0.0
5247,2,5,5,0,6,1.0
7148,2,5,5,0,6,1.0
2718,2,5,5,0,6,5.0
3486,2,5,5,0,7,0.0
5098,2,5,5,0,7,0.0
10300,2,5,5,0,7,0.0
2124,2,5,5,0,8,1.0
10457,2,5,5,0,8,1.0
11746,2,5,5,0,8,1.0
10919,2,5,5,0,8,3.0
10751,2,5,5,0,9,3.0
7674,2,5,5,0,10,0.0
3,2,5,5,0,10,1.0
608,2,5,5,0,10,1.0
9051,2,5,5,0,10,1.0
10064,2,5,5,0,10,1.0
10552,2,5,5,0,10,1.0
11443,2,5,5,0,10,1.0
7643,2,5,5,0,10,6.0
6861,2,5,5,0,11,0.0
8912,2,5,5,0,11,1.0
11360,2,5,5,0,11,1.0
1081,2,5,5,0,11,2.0
6284,2,5,5,0,11,3.0
5157,2,5,5,0,11,4.0
10288,2,5,5,0,12,0.0
789,2,5,5,0,12,1.0
972,2,5,5,0,12,1.0
7830,2,5,5,0,13,2.0
3591,2,5,5,0,14,1.0
3808,2,5,5,0,14,1.0
3809,2,5,5,0,14,1.0
8663,2,5,5,0,14,2.0
3296,2,5,5,0,15,0.0
10470,2,5,5,0,15,0.0
11614,2,5,5,0,15,0.0
6181,2,5,5,0,15,1.0
9863,2,5,5,0,15,1.0
4781,2,5,5,0,15,2.0
3358,2,5,5,0,16,1.0
9351,2,5,5,0,16,1.0
4219,2,5,5,0,16,3.0
2447,2,5,5,0,17,0.0
5660,2,5,5,0,17,0.0
3940,2,5,5,0,17,1.0
6276,2,5,5,0,17,1.0
10196,2,5,5,0,17,2.0
4969,2,5,5,0,17,3.0
5608,2,5,5,0,18,1.0
9364,2,5,5,0,18,1.0
11169,2,5,5,0,18,1.0
3405,2,5,5,0,19,1.0
11408,2,5,5,0,19,2.0
1591,2,5,5,0,19,3.0
4,2,5,5,0,20,0.0
11573,2,5,5,0,20,1.0
1176,2,5,5,0,20,2.0
11771,2,5,5,0,20,2.0
2475,2,5,5,0,20,3.0
9911,2,5,5,0,21,1.0
8649,2,5,5,0,21,3.0
4435,2,5,5,0,22,1.0
7790,2,5,5,0,22,1.0
7176,2,5,5,0,22,2.0
2544,2,5,5,0,22,4.0
5468,2,5,5,0,22,5.0
9308,2,5,5,0,23,2.0
8745,2,5,5,0,24,0.0
4622,2,5,5,0,24,1.0
6867,2,5,5,0,24,1.0
3085,2,5,5,0,24,2.0
5835,2,5,5,0,24,2.0
9660,2,5,5,0,24,2.0
11610,2,5,5,0,24,2.0
7075,2,5,5,1,1,3.0
7465,2,5,5,1,1,3.0
11472,2,5,5,1,3,3.0
3803,2,5,5,1,5,0.0
3854,2,5,5,1,5,2.0
11110,2,5,5,1,5,2.0
11575,2,5,5,1,5,3.0
2075,2,5,5,1,6,1.0
10809,2,5,5,1,6,1.0
5785,2,5,5,1,6,2.0
7446,2,5,5,1,7,0.0
8874,2,5,5,1,7,1.0
9231,2,5,5,1,7,1.0
8000,2,5,5,1,7,5.0
7276,2,5,5,1,8,0.0
7371,2,5,5,1,8,2.0
10396,2,5,5,1,8,2.0
4136,2,5,5,1,8,3.0
7205,2,5,5,1,8,3.0
33,2,5,5,1,9,0.0
759,2,5,5,1,9,0.0
741,2,5,5,1,9,1.0
2758,2,5,5,1,9,1.0
6664,2,5,5,1,9,1.0
7707,2,5,5,1,9,2.0
9859,2,5,5,1,9,2.0
2166,2,5,5,1,9,3.0
688,2,5,5,1,10,1.0
7171,2,5,5,1,10,1.0
8816,2,5,5,1,10,2.0
34,2,5,5,1,10,3.0
9641,2,5,5,1,11,1.0
6233,2,5,5,1,11,2.0
979,2,5,5,1,12,1.0
11753,2,5,5,1,12,1.0
6425,2,5,5,1,12,2.0
3133,2,5,5,1,12,3.0
7013,2,5,5,1,12,3.0
7675,2,5,5,1,12,3.0
10638,2,5,5,1,12,3.0
10862,2,5,5,1,12,3.0
11122,2,5,5,1,12,3.0
1569,2,5,5,1,13,1.0
6443,2,5,5,1,13,1.0
10731,2,5,5,1,13,1.0
6152,2,5,5,1,13,3.0
7818,2,5,5,1,14,0.0
1065,2,5,5,1,14,1.0
4719,2,5,5,1,14,1.0
11531,2,5,5,1,14,2.0
11818,2,5,5,1,14,2.0
7609,2,5,5,1,14,3.0
8417,2,5,5,1,15,1.0
953,2,5,5,1,15,2.0
6920,2,5,5,1,15,2.0
2529,2,5,5,1,16,1.0
48,2,5,5,1,16,2.0
6224,2,5,5,1,16,2.0
10555,2,5,5,1,16,2.0
4150,2,5,5,1,16,3.0
10643,2,5,5,1,17,0.0
1714,2,5,5,1,17,2.0
10947,2,5,5,1,17,2.0
1862,2,5,5,1,17,3.0
4351,2,5,5,1,18,0.0
6287,2,5,5,1,18,1.0
2648,2,5,5,1,18,2.0
5515,2,5,5,1,18,2.0
9079,2,5,5,1,18,4.0
4591,2,5,5,1,19,1.0
7099,2,5,5,1,19,1.0
9333,2,5,5,1,19,3.0
3240,2,5,5,1,20,1.0
7115,2,5,5,1,20,1.0
4678,2,5,5,1,20,2.0
3548,2,5,5,1,20,3.0
9218,2,5,5,1,21,1.0
7994,2,5,5,1,21,3.0
583,2,5,5,1,22,0.0
5538,2,5,5,1,22,2.0
11301,2,5,5,1,22,4.0
3505,2,5,5,1,23,1.0
6660,2,5,5,1,23,1.0
895,2,5,5,1,23,2.0
5244,2,5,5,1,23,2.0
214,2,5,5,1,24,0.0
822,2,5,5,1,24,0.0
659,2,5,5,1,24,1.0
1718,2,5,5,1,24,1.0
3354,2,5,5,1,24,1.0
3676,2,5,5,1,24,1.0
9391,2,5,5,1,24,1.0
11493,2,5,5,1,24,1.0
6485,2,5,5,1,24,3.0
6986,2,5,5,1,24,4.0
7232,2,5,6,0,6,1.0
8052,2,5,6,0,8,0.0
2731,2,5,6,0,8,1.0
8424,2,5,6,0,8,1.0
2279,2,5,6,0,8,2.0
6358,2,5,6,0,9,1.0
9088,2,5,6,0,10,0.0
11937,2,5,6,0,10,0.0
9316,2,5,6,0,11,0.0
6564,2,5,6,0,11,1.0
3584,2,5,6,0,12,0.0
4248,2,5,6,0,12,3.0
11523,2,5,6,0,12,3.0
9382,2,5,6,0,13,0.0
4905,2,5,6,0,13,3.0
5509,2,5,6,0,14,1.0
9070,2,5,6,0,14,2.0
11932,2,5,6,0,15,1.0
5850,2,5,6,0,15,2.0
6298,2,5,6,0,16,1.0
10493,2,5,6,0,17,0.0
10316,2,5,6,0,17,1.0
849,2,5,6,0,18,2.0
4161,2,5,6,0,20,2.0
8086,2,5,6,0,21,2.0
3806,2,5,6,0,22,3.0
8192,2,5,6,0,22,3.0
9672,2,5,6,0,23,1.0
10502,2,5,6,0,23,2.0
3376,2,5,6,0,24,3.0
6701,2,5,6,1,4,1.0
10973,2,5,6,1,5,3.0
2848,2,5,6,1,7,2.0
11508,2,5,6,1,7,2.0
7072,2,5,6,1,8,0.0
6774,2,5,6,1,8,3.0
6708,2,5,6,1,12,0.0
2636,2,5,6,1,12,1.0
9962,2,5,6,1,12,2.0
5519,2,5,6,1,13,2.0
2921,2,5,6,1,16,2.0
6015,2,5,6,1,16,3.0
4000,2,5,6,1,17,0.0
3772,2,5,6,1,18,2.0
8508,2,5,6,1,19,2.0
8178,2,5,6,1,20,3.0
3529,2,5,6,1,22,1.0
238,2,5,6,1,23,3.0
4258,2,5,6,1,24,2.0
10197,2,5,7,0,8,2.0
9103,2,5,8,0,19,0.0
4921,2,5,8,1,8,2.0
2630,2,6,-2,0,23,1.0
5414,2,6,-2,1,24,0.0
2094,2,6,1,0,10,0.0
6615,2,6,1,0,11,0.0
11389,2,6,1,0,12,0.0
65,2,6,1,0,12,1.0
6010,2,6,1,0,13,0.0
1397,2,6,1,0,15,0.0
10023,2,6,1,0,17,1.0
6420,2,6,1,0,18,1.0
5768,2,6,1,0,21,0.0
7424,2,6,1,0,23,0.0
5895,2,6,1,0,23,3.0
1640,2,6,1,0,24,1.0
12072,2,6,1,0,24,3.0
11235,2,6,1,1,8,1.0
10613,2,6,1,1,10,0.0
2563,2,6,1,1,10,2.0
5038,2,6,1,1,11,1.0
6934,2,6,1,1,12,1.0
11857,2,6,1,1,13,3.0
11222,2,6,1,1,19,2.0
9608,2,6,1,1,22,0.0
467,2,6,1,1,23,3.0
11324,2,6,1,1,24,1.0
11738,2,6,1,1,24,3.0
9403,2,6,2,0,8,1.0
1411,2,6,2,0,9,0.0
746,2,6,2,0,10,4.0
11370,2,6,2,0,10,4.0
4778,2,6,2,0,11,3.0
2445,2,6,2,0,12,1.0
8378,2,6,2,0,12,1.0
3948,2,6,2,0,14,0.0
8565,2,6,2,0,15,2.0
2597,2,6,2,0,19,1.0
99,2,6,2,0,24,0.0
10774,2,6,2,1,9,3.0
2022,2,6,2,1,15,1.0
7959,2,6,2,1,24,2.0
8194,2,6,3,0,2,4.0
3751,2,6,3,0,8,2.0
7262,2,6,3,0,9,3.0
11170,2,6,3,0,11,2.0
11003,2,6,3,0,12,1.0
6147,2,6,3,0,13,3.0
9504,2,6,3,0,15,3.0
8529,2,6,3,1,5,2.0
1467,2,6,3,1,7,1.0
2452,2,6,3,1,8,3.0
6133,2,6,3,1,15,1.0
4037,2,6,3,1,16,1.0
7538,2,6,3,1,16,1.0
9274,2,6,3,1,22,0.0
1663,2,6,3,1,24,2.0
6118,2,6,4,0,15,1.0
2844,2,6,4,1,8,0.0
7215,2,6,5,0,1,1.0
1342,2,6,5,0,5,1.0
6580,2,6,5,0,5,1.0
5950,2,6,5,0,5,2.0
5943,2,6,5,0,6,0.0
4022,2,6,5,0,6,1.0
607,2,6,5,0,6,2.0
1641,2,6,5,0,6,4.0
4406,2,6,5,0,7,1.0
5613,2,6,5,0,7,2.0
2275,2,6,5,0,8,1.0
5494,2,6,5,0,8,1.0
6125,2,6,5,0,8,1.0
11476,2,6,5,0,8,3.0
1412,2,6,5,0,9,1.0
4485,2,6,5,0,9,1.0
8621,2,6,5,0,9,3.0
10714,2,6,5,0,10,0.0
8903,2,6,5,0,10,1.0
6032,2,6,5,0,10,3.0
5484,2,6,5,0,11,0.0
7439,2,6,5,0,11,0.0
11602,2,6,5,0,11,0.0
10694,2,6,5,0,11,1.0
3681,2,6,5,0,11,2.0
8162,2,6,5,0,11,2.0
5928,2,6,5,0,11,4.0
6149,2,6,5,0,11,4.0
5458,2,6,5,0,12,0.0
9616,2,6,5,0,12,0.0
1461,2,6,5,0,12,1.0
7183,2,6,5,0,12,1.0
6049,2,6,5,0,12,2.0
8776,2,6,5,0,12,2.0
424,2,6,5,0,13,3.0
1140,2,6,5,0,13,3.0
2522,2,6,5,0,13,3.0
3951,2,6,5,0,13,3.0
11372,2,6,5,0,14,1.0
1667,2,6,5,0,14,2.0
8714,2,6,5,0,14,2.0
7950,2,6,5,0,14,3.0
7015,2,6,5,0,15,1.0
4401,2,6,5,0,16,0.0
7411,2,6,5,0,16,0.0
7691,2,6,5,0,16,2.0
4335,2,6,5,0,16,5.0
786,2,6,5,0,17,0.0
8743,2,6,5,0,17,2.0
11640,2,6,5,0,17,3.0
7943,2,6,5,0,17,6.0
10800,2,6,5,0,18,2.0
5318,2,6,5,0,18,3.0
8924,2,6,5,0,19,3.0
1950,2,6,5,0,20,1.0
4967,2,6,5,0,20,1.0
6061,2,6,5,0,20,1.0
8910,2,6,5,0,20,1.0
4734,2,6,5,0,21,1.0
10725,2,6,5,0,21,1.0
10884,2,6,5,0,21,2.0
2497,2,6,5,0,22,1.0
6338,2,6,5,0,23,1.0
1160,2,6,5,0,23,2.0
1074,2,6,5,0,23,3.0
9654,2,6,5,0,23,3.0
2858,2,6,5,0,24,1.0
5751,2,6,5,0,24,1.0
1829,2,6,5,0,24,2.0
10042,2,6,5,0,24,2.0
10153,2,6,5,0,24,2.0
277,2,6,5,0,24,3.0
4766,2,6,5,0,24,3.0
8449,2,6,5,1,1,1.0
9738,2,6,5,1,4,0.0
6528,2,6,5,1,5,2.0
8080,2,6,5,1,6,2.0
2606,2,6,5,1,6,3.0
3243,2,6,5,1,7,1.0
6198,2,6,5,1,7,1.0
8713,2,6,5,1,7,1.0
7657,2,6,5,1,7,2.0
9835,2,6,5,1,7,2.0
9848,2,6,5,1,7,2.0
1508,2,6,5,1,7,3.0
3183,2,6,5,1,8,0.0
6731,2,6,5,1,8,3.0
1286,2,6,5,1,9,1.0
1612,2,6,5,1,9,2.0
10065,2,6,5,1,9,2.0
1205,2,6,5,1,10,1.0
9690,2,6,5,1,10,1.0
10883,2,6,5,1,10,2.0
9439,2,6,5,1,10,4.0
2474,2,6,5,1,11,1.0
9379,2,6,5,1,11,1.0
1525,2,6,5,1,11,2.0
1586,2,6,5,1,12,2.0
4126,2,6,5,1,12,2.0
5801,2,6,5,1,13,1.0
2256,2,6,5,1,13,2.0
10044,2,6,5,1,13,2.0
10412,2,6,5,1,13,2.0
10619,2,6,5,1,14,1.0
5972,2,6,5,1,14,2.0
6532,2,6,5,1,14,2.0
3407,2,6,5,1,14,4.0
8512,2,6,5,1,15,3.0
2598,2,6,5,1,16,1.0
3477,2,6,5,1,16,3.0
3901,2,6,5,1,16,3.0
10406,2,6,5,1,17,0.0
4653,2,6,5,1,17,2.0
5645,2,6,5,1,17,2.0
5914,2,6,5,1,17,2.0
9917,2,6,5,1,18,3.0
11157,2,6,5,1,19,5.0
1765,2,6,5,1,20,2.0
10440,2,6,5,1,20,2.0
4066,2,6,5,1,20,3.0
7696,2,6,5,1,23,1.0
9815,2,6,5,1,23,1.0
11004,2,6,5,1,23,1.0
8087,2,6,5,1,23,3.0
8542,2,6,5,1,23,3.0
7590,2,6,5,1,24,0.0
1843,2,6,5,1,24,1.0
3264,2,6,5,1,24,1.0
10629,2,6,5,1,24,2.0
9591,2,6,5,1,24,3.0
323,2,6,5,1,24,4.0
1265,2,6,6,0,4,2.0
5327,2,6,6,0,5,1.0
1952,2,6,6,0,6,1.0
402,2,6,6,0,7,1.0
2170,2,6,6,0,7,1.0
6367,2,6,6,0,7,2.0
3271,2,6,6,0,8,1.0
311,2,6,6,0,8,2.0
9164,2,6,6,0,8,2.0
8183,2,6,6,0,9,1.0
10339,2,6,6,0,10,0.0
2148,2,6,6,0,10,2.0
6700,2,6,6,0,11,1.0
7967,2,6,6,0,12,1.0
5959,2,6,6,0,12,2.0
3009,2,6,6,0,13,1.0
10759,2,6,6,0,13,1.0
2401,2,6,6,0,13,2.0
2197,2,6,6,0,14,3.0
6326,2,6,6,0,14,3.0
4098,2,6,6,0,15,1.0
1754,2,6,6,0,16,3.0
5813,2,6,6,0,17,0.0
6908,2,6,6,0,18,1.0
8195,2,6,6,0,22,1.0
1053,2,6,6,0,23,1.0
744,2,6,6,0,24,2.0
876,2,6,6,1,7,1.0
9590,2,6,6,1,8,0.0
6777,2,6,6,1,8,1.0
2153,2,6,6,1,9,0.0
1844,2,6,6,1,9,1.0
4868,2,6,6,1,9,1.0
9731,2,6,6,1,9,3.0
2081,2,6,6,1,10,2.0
11278,2,6,6,1,12,1.0
8918,2,6,6,1,19,2.0
3966,2,6,6,1,20,3.0
5956,2,6,6,1,21,0.0
7848,2,6,6,1,21,1.0
7811,2,6,7,0,17,1.0
2212,2,6,7,0,20,5.0
4186,2,6,7,1,8,1.0
41,2,6,7,1,9,2.0
10581,2,6,7,1,12,1.0
2271,2,6,8,0,17,1.0
10208,2,6,8,0,18,0.0
3888,2,6,8,1,5,0.0
6317,2,6,8,1,6,1.0
10781,2,7,-2,0,7,0.0
1219,2,7,-2,0,11,1.0
7697,2,7,-2,0,12,0.0
400,2,7,-2,0,12,1.0
5086,2,7,-2,0,13,0.0
8988,2,7,-2,0,18,0.0
11313,2,7,-2,0,21,0.0
7827,2,7,-2,0,24,0.0
11367,2,7,-2,1,12,0.0
9234,2,7,1,0,6,0.0
7570,2,7,1,0,10,1.0
10215,2,7,1,0,13,1.0
1991,2,7,1,0,15,1.0
2926,2,7,1,0,19,2.0
2680,2,7,1,0,23,2.0
3501,2,7,1,0,24,1.0
582,2,7,1,0,24,2.0
10664,2,7,1,1,18,1.0
11945,2,7,2,0,5,2.0
5865,2,7,2,0,9,2.0
1417,2,7,2,0,11,2.0
8200,2,7,2,0,12,3.0
2817,2,7,2,1,8,2.0
2033,2,7,3,0,7,0.0
1259,2,7,3,0,7,3.0
8622,2,7,3,0,10,1.0
4221,2,7,3,0,17,1.0
10403,2,7,5,0,1,1.0
3151,2,7,5,0,3,2.0
7684,2,7,5,0,3,3.0
2611,2,7,5,0,5,0.0
9883,2,7,5,0,6,1.0
3493,2,7,5,0,8,0.0
239,2,7,5,0,8,1.0
2554,2,7,5,0,8,3.0
2992,2,7,5,0,9,1.0
6230,2,7,5,0,10,1.0
4715,2,7,5,0,10,2.0
5212,2,7,5,0,10,2.0
8775,2,7,5,0,10,3.0
1010,2,7,5,0,11,1.0
7500,2,7,5,0,11,1.0
10887,2,7,5,0,11,1.0
10860,2,7,5,0,12,1.0
3690,2,7,5,0,12,3.0
2093,2,7,5,0,13,0.0
6473,2,7,5,0,13,2.0
11504,2,7,5,0,14,0.0
366,2,7,5,0,14,2.0
9016,2,7,5,0,14,2.0
446,2,7,5,0,15,2.0
8437,2,7,5,0,15,2.0
9740,2,7,5,0,15,3.0
2327,2,7,5,0,16,0.0
171,2,7,5,0,16,2.0
513,2,7,5,0,16,2.0
6051,2,7,5,0,16,2.0
6682,2,7,5,0,16,2.0
10164,2,7,5,0,16,4.0
8473,2,7,5,0,17,0.0
6987,2,7,5,0,17,1.0
10167,2,7,5,0,17,1.0
